ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000300.SH,20240705,3431.0605,3443.3588,3451.0386,3399.6693,3445.8128,-14.7523,-0.4281,116609659.0,181416567.4028
000300.SH,20240708,3401.7604,3420.8033,3428.0418,3395.9123,3431.0605,-29.3001,-0.854,115528218.0,177559765.8275
000300.SH,20240709,3439.8111,3396.8044,3448.9279,3384.8086,3401.7604,38.0507,1.1186,131629443.0,215048837.8198
000300.SH,20240710,3428.9657,3425.8818,3447.505,3423.6483,3439.8111,-10.8454,-0.3153,127203456.0,198149476.8491
000300.SH,20240711,3468.169,3451.0442,3473.9837,3438.118,3428.9657,39.2033,1.1433,145892466.0,237551298.4816
000300.SH,20240712,3472.4014,3459.9564,3479.0958,3457.3633,3468.169,4.2324,0.122,130874589.0,205055553.8564
000300.SH,20240715,3476.2467,3462.6113,3481.4613,3460.7915,3472.4014,3.8453,0.1107,118517083.0,171584915.3795
000300.SH,20240716,3498.2827,3466.8523,3500.2943,3464.3655,3476.2467,22.036,0.6339,120659017.0,200456285.0775
000300.SH,20240717,3501.5836,3494.209,3514.4753,3486.2229,3498.2827,3.3009,0.0944,131802062.0,222830802.5284
000300.SH,20240718,3520.931,3483.2975,3522.7995,3475.7236,3501.5836,19.3474,0.5525,123768199.0,215783795.7026
000300.SH,20240719,3539.0156,3500.8052,3545.3383,3493.0734,3520.931,18.0846,0.5136,132447975.0,228065104.129
000300.SH,20240722,3514.9249,3538.4012,3540.1874,3494.0143,3539.0156,-24.0907,-0.6807,132126337.0,217457320.4039
000300.SH,20240723,3439.8779,3509.7887,3509.7887,3439.8779,3514.9249,-75.047,-2.1351,128897660.0,202857560.1687
000300.SH,20240724,3418.1663,3432.3459,3451.4196,3408.4129,3439.8779,-21.7116,-0.6312,127036263.0,184884499.7868
000300.SH,20240725,3399.2716,3404.611,3415.8557,3383.7991,3418.1663,-18.8947,-0.5528,131022242.0,190131464.8347
000300.SH,20240726,3409.2931,3403.7084,3420.8201,3388.6601,3399.2716,10.0215,0.2948,124195558.0,187853329.4778
000300.SH,20240729,3390.742,3404.3663,3408.5024,3388.8444,3409.2931,-18.5511,-0.5441,109787786.0,166697103.8231
000300.SH,20240730,3369.3821,3380.6893,3380.6893,3352.8043,3390.742,-21.3599,-0.6299,104952164.0,165442824.4902
000300.SH,20240731,3442.0844,3364.0268,3445.0042,3364.0268,3369.3821,72.7023,2.1577,171959177.0,258249147.3364
000300.SH,20240801,3419.2666,3443.1397,3448.3361,3419.1872,3442.0844,-22.8178,-0.6629,136323464.0,206038002.5177
000300.SH,20240802,3384.3919,3393.9167,3419.1023,3380.9645,3419.2666,-34.8747,-1.0199,116615255.0,179671192.4276
000300.SH,20240805,3343.3205,3362.1117,3409.0314,3343.3205,3384.3919,-41.0714,-1.2136,142812516.0,223631266.5632
000300.SH,20240806,3342.9789,3367.3517,3376.7956,3318.6251,3343.3205,-0.3416,-0.0102,119340279.0,181724693.8475
000300.SH,20240807,3341.489,3338.5909,3362.3839,3329.9658,3342.9789,-1.4899,-0.0446,95084377.0,145078975.3255
000300.SH,20240808,3342.9369,3332.4281,3364.7855,3320.8432,3341.489,1.4479,0.0433,92495695.0,149482926.2265
000300.SH,20240809,3331.6274,3358.128,3366.6688,3331.6274,3342.9369,-11.3095,-0.3383,91511626.0,142852166.5592
000300.SH,20240812,3325.8645,3327.5561,3338.0771,3319.8908,3331.6274,-5.7629,-0.173,79938754.0,117544892.7265
000300.SH,20240813,3334.3903,3328.0138,3335.014,3310.1909,3325.8645,8.5258,0.2563,84489679.0,125259155.343
000300.SH,20240814,3309.2389,3332.7866,3332.7866,3309.1,3334.3903,-25.1514,-0.7543,78742407.0,118181952.0042
000300.SH,20240815,3341.953,3301.4455,3356.7644,3297.9711,3309.2389,32.7141,0.9886,104766399.0,149249335.4255
000300.SH,20240816,3345.634,3342.0346,3356.9071,3335.6239,3341.953,3.681,0.1101,96519083.0,135885323.083
000300.SH,20240819,3356.9677,3344.2614,3375.9621,3343.7116,3345.634,11.3337,0.3388,105571110.0,143421671.3373
000300.SH,20240820,3332.7034,3361.6394,3362.3338,3321.6397,3356.9677,-24.2643,-0.7228,101668331.0,137910585.0916
000300.SH,20240821,3321.635,3322.9134,3339.443,3307.9917,3332.7034,-11.0684,-0.3321,89954751.0,130005992.5633
000300.SH,20240822,3313.1357,3322.8723,3327.6962,3305.2453,3321.635,-8.4993,-0.2559,100366504.0,147702791.5606
000300.SH,20240823,3327.1905,3305.9307,3336.2414,3305.6403,3313.1357,14.0548,0.4242,89525774.0,132680886.4997
000300.SH,20240826,3324.2231,3330.7184,3336.5271,3311.5701,3327.1905,-2.9674,-0.0892,93990772.0,139070603.958
000300.SH,20240827,3305.3338,3315.686,3320.5667,3299.5635,3324.2231,-18.8893,-0.5682,95808157.0,129755962.8644
000300.SH,20240828,3286.4956,3298.9089,3305.3496,3274.5881,3305.3338,-18.8382,-0.5699,92696650.0,135982310.9646
000300.SH,20240829,3277.6812,3273.541,3290.7857,3269.5288,3286.4956,-8.8144,-0.2682,130702333.0,174340106.3926
000300.SH,20240830,3321.4323,3273.7532,3351.6254,3273.6496,3277.6812,43.7511,1.3348,188695443.0,268376041.2109
000300.SH,20240902,3265.011,3307.5432,3307.7627,3264.7565,3321.4323,-56.4213,-1.6987,147612353.0,194409996.3483
000300.SH,20240903,3273.4282,3261.741,3281.5935,3261.1877,3265.011,8.4172,0.2578,122897306.0,155089488.5353
000300.SH,20240904,3252.1649,3253.898,3272.9861,3249.9809,3273.4282,-21.2633,-0.6496,104832482.0,140070063.0769
000300.SH,20240905,3257.7578,3252.96,3266.882,3247.1725,3252.1649,5.5929,0.172,97109450.0,134618198.8937
000300.SH,20240906,3231.3457,3261.1542,3274.8144,3231.0685,3257.7578,-26.4121,-0.8107,88400417.0,121541545.9057
000300.SH,20240909,3192.9516,3214.7996,3222.9278,3180.9277,3231.3457,-38.3941,-1.1882,108673069.0,146516054.4605
000300.SH,20240910,3195.7552,3193.4557,3205.0972,3171.7932,3192.9516,2.8036,0.0878,97290078.0,133610476.1315
000300.SH,20240911,3186.1299,3187.0508,3197.3363,3174.0343,3195.7552,-9.6253,-0.3012,102482110.0,141513837.1353
000300.SH,20240912,3172.4747,3189.4271,3201.5544,3171.8775,3186.1299,-13.6552,-0.4286,92868657.0,136387244.6371
000300.SH,20240913,3159.247,3174.0344,3188.9145,3159.247,3172.4747,-13.2277,-0.417,88336677.0,137448911.3974
000300.SH,20240918,3171.0102,3158.8179,3179.9012,3145.7908,3159.247,11.7632,0.3723,84722814.0,123452147.9689
000300.SH,20240919,3196.0357,3178.3959,3213.8378,3149.7925,3171.0102,25.0255,0.7892,125439272.0,181785109.7127
000300.SH,20240920,3201.0497,3192.4322,3207.9875,3173.2238,3196.0357,5.014,0.1569,118064098.0,163985054.9569
000300.SH,20240923,3212.7639,3200.8678,3230.1613,3198.0248,3201.0497,11.7142,0.3659,95344855.0,143876166.8609
000300.SH,20240924,3351.909,3244.6468,3351.9684,3222.4885,3212.7639,139.1451,4.331,204072217.0,307879526.8475
000300.SH,20240925,3401.533,3403.7021,3465.4882,3393.438,3351.909,49.624,1.4805,241564255.0,356862584.9395
000300.SH,20240926,3545.3204,3399.3188,3545.3249,3391.6772,3401.533,143.7874,4.2271,243134010.0,373983643.0448
000300.SH,20240927,3703.6849,3617.9203,3708.4951,3596.5833,3545.3204,158.3645,4.4669,265487774.0,466692757.4818
000300.SH,20240930,4017.8545,3846.6515,4038.6968,3796.5045,3703.6849,314.1696,8.4826,510217707.0,862528807.4192
000300.SH,20241008,4256.0962,4450.3675,4450.3675,4094.3519,4017.8545,238.2417,5.9296,589867894.0,1130387437.1301
000300.SH,20241009,3955.9839,4168.8436,4197.6,3942.5118,4256.0962,-300.1123,-7.0514,482269295.0,1029032062.1934
000300.SH,20241010,3997.7879,3979.6116,4098.4967,3912.7708,3955.9839,41.804,1.0567,395053099.0,717952217.5126
000300.SH,20241011,3887.167,3969.7576,3978.2389,3847.1228,3997.7879,-110.6209,-2.7671,274096505.0,484998267.2956
000300.SH,20241014,3961.3424,3915.2186,3979.5431,3868.779,3887.167,74.1754,1.9082,307578993.0,534076602.2155
000300.SH,20241015,3855.9949,3942.5342,3967.8712,3855.9949,3961.3424,-105.3475,-2.6594,242486448.0,434410916.7235
000300.SH,20241016,3831.589,3806.1373,3877.7483,3805.0868,3855.9949,-24.4059,-0.6329,218866407.0,377301324.4264
000300.SH,20241017,3788.2217,3853.841,3882.0733,3787.7498,3831.589,-43.3673,-1.1318,212313820.0,369170521.6345
000300.SH,20241018,3925.234,3780.3143,3998.214,3765.1615,3788.2217,137.0123,3.6168,312958834.0,620673701.8941
000300.SH,20241021,3935.1974,3946.9016,3979.2638,3896.165,3925.234,9.9634,0.2538,291185634.0,600109598.9491
000300.SH,20241022,3957.7755,3923.7443,3965.9084,3917.5218,3935.1974,22.5781,0.5737,223433396.0,442881846.8137
000300.SH,20241023,3973.2089,3955.3191,4012.1795,3939.0986,3957.7755,15.4334,0.39,245873949.0,469120806.2721
000300.SH,20241024,3928.8334,3950.8987,3957.9832,3914.0887,3973.2089,-44.3755,-1.1169,174724062.0,340486884.4853
000300.SH,20241025,3956.421,3931.3205,3992.8918,3921.9396,3928.8334,27.5876,0.7022,210694885.0,412231378.4304
000300.SH,20241028,3964.1569,3953.1063,3964.1569,3917.2042,3956.421,7.7359,0.1955,216160415.0,390450182.338
000300.SH,20241029,3924.649,3970.008,3991.3091,3921.5795,3964.1569,-39.5079,-0.9966,217293984.0,429625020.4048
000300.SH,20241030,3889.4487,3904.1595,3926.0581,3864.3051,3924.649,-35.2003,-0.8969,219436626.0,385010582.2332
000300.SH,20241031,3891.0396,3888.4229,3923.8997,3859.1079,3889.4487,1.5909,0.0409,300636718.0,515533818.945
000300.SH,20241101,3890.0203,3882.4579,3933.2204,3879.9588,3891.0396,-1.0193,-0.0262,307986481.0,476472952.0283
000300.SH,20241104,3944.7619,3897.7144,3944.7619,3891.2109,3890.0203,54.7416,1.4072,229239060.0,381048606.0681
000300.SH,20241105,4044.5725,3937.6228,4046.6977,3925.4138,3944.7619,99.8106,2.5302,316862794.0,580971852.7237
000300.SH,20241106,4024.2831,4051.2891,4091.7031,4002.5027,4044.5725,-20.2894,-0.5016,335807938.0,639124093.9118
000300.SH,20241107,4145.6952,3987.2665,4146.151,3984.6652,4024.2831,121.4121,3.017,341436414.0,658145920.9481
000300.SH,20241108,4104.047,4192.0794,4200.908,4094.1631,4145.6952,-41.6482,-1.0046,332350385.0,688446559.7722
000300.SH,20241111,4131.1312,4066.9336,4132.5111,4048.039,4104.047,27.0842,0.6599,289594227.0,625605935.91
000300.SH,20241112,4085.743,4133.3528,4181.7096,4060.7936,4131.1312,-45.3882,-1.0987,297778086.0,660380524.8206
000300.SH,20241113,4110.8901,4059.5898,4121.0735,4059.5898,4085.743,25.1471,0.6155,240484099.0,512734303.1194
000300.SH,20241114,4039.6191,4101.2228,4118.1686,4034.9441,4110.8901,-71.271,-1.7337,230152784.0,464157560.7551
000300.SH,20241115,3968.8308,4025.6482,4049.071,3968.8308,4039.6191,-70.7883,-1.7524,247399463.0,474079686.5882
000300.SH,20241118,3950.3806,3982.1036,4034.0596,3931.1872,3968.8308,-18.4502,-0.4649,306777946.0,472408054.8307
000300.SH,20241119,3976.8912,3954.6038,3979.1505,3896.7493,3950.3806,26.5106,0.6711,242946465.0,402610970.3401
000300.SH,20241120,3985.7727,3966.1238,4001.0847,3958.3383,3976.8912,8.8815,0.2233,184599372.0,347577693.0995
000300.SH,20241121,3989.2979,3979.4554,3999.5693,3966.0658,3985.7727,3.5252,0.0884,166125927.0,324235010.779
000300.SH,20241122,3865.6989,3984.2435,3990.2647,3865.6989,3989.2979,-123.599,-3.0983,216285809.0,397566831.8478
000300.SH,20241125,3848.0909,3875.6126,3889.7069,3812.3179,3865.6989,-17.608,-0.4555,190702953.0,349006773.1801
000300.SH,20241126,3840.1847,3836.259,3875.229,3833.2842,3848.0909,-7.9062,-0.2055,149892441.0,264403254.83
000300.SH,20241127,3907.0447,3829.3442,3907.164,3817.9125,3840.1847,66.86,1.7411,174136096.0,320632355.477
000300.SH,20241128,3872.5505,3904.2525,3908.3918,3866.0136,3907.0447,-34.4942,-0.8829,150117291.0,286432871.2235
000300.SH,20241129,3916.5832,3869.8903,3962.7002,3869.8903,3872.5505,44.0327,1.137,187656713.0,375262017.9192
000300.SH,20241202,3947.632,3909.7029,3955.1252,3902.1697,3916.5832,31.0488,0.7928,197289784.0,368591235.9908
000300.SH,20241203,3951.8912,3946.7034,3963.9474,3922.8425,3947.632,4.2592,0.1079,182496867.0,327295048.7008
000300.SH,20241204,3930.5568,3948.13,3957.365,3917.7467,3951.8912,-21.3344,-0.5399,174626318.0,312040419.0815
000300.SH,20241205,3921.5881,3916.5638,3936.3358,3910.0834,3930.5568,-8.9687,-0.2282,138534038.0,257716297.9965
000300.SH,20241206,3973.1405,3923.8954,3995.1168,3923.8954,3921.5881,51.5524,1.3146,192057907.0,351751735.425
000300.SH,20241209,3966.5708,3970.6628,3995.5116,3948.4206,3973.1405,-6.5697,-0.1654,175959958.0,308227216.7029
000300.SH,20241210,3995.6369,4094.05,4098.3804,3988.9676,3966.5708,29.0661,0.7328,253463795.0,487278042.807
000300.SH,20241211,3988.8308,3988.0179,4005.3253,3977.3522,3995.6369,-6.8061,-0.1703,177252846.0,310713317.8954
000300.SH,20241212,4028.5048,3987.1525,4031.7441,3981.3485,3988.8308,39.674,0.9946,181621777.0,333667518.4014
000300.SH,20241213,3933.1808,4000.9854,4000.9854,3931.7392,4028.5048,-95.324,-2.3662,230353079.0,421478609.274
000300.SH,20241216,3911.8416,3930.7807,3938.7595,3901.6465,3933.1808,-21.3392,-0.5425,178511251.0,327619081.5813
000300.SH,20241217,3922.0334,3908.1263,3955.945,3908.1263,3911.8416,10.1918,0.2605,160939090.0,306037370.8467
000300.SH,20241218,3941.89,3934.5425,3956.1441,3933.9693,3922.0334,19.8566,0.5063,157738321.0,276825381.2243
000300.SH,20241219,3945.4635,3911.8901,3954.3491,3899.7479,3941.89,3.5735,0.0907,161081040.0,321771606.9334
000300.SH,20241220,3927.7441,3937.4722,3958.6336,3923.2562,3945.4635,-17.7194,-0.4491,154986496.0,332143276.3977
000300.SH,20241223,3933.5718,3928.1493,3965.8502,3928.1493,3927.7441,5.8277,0.1484,190067362.0,354063425.2087
000300.SH,20241224,3983.6882,3934.9422,3985.8588,3934.7338,3933.5718,50.1164,1.2741,161494589.0,310384873.2942
000300.SH,20241225,3985.6291,3987.9557,4007.7626,3969.4766,3983.6882,1.9409,0.0487,159390747.0,299295145.7931
000300.SH,20241226,3987.4801,3981.7317,3991.5331,3965.5461,3985.6291,1.851,0.0464,143425286.0,305769929.4027
000300.SH,20241227,3981.0307,3987.0189,4007.1314,3970.9365,3987.4801,-6.4494,-0.1617,169268666.0,345011075.199
000300.SH,20241230,3999.0549,3976.7004,4005.778,3976.7004,3981.0307,18.0242,0.4528,164612485.0,322699390.1918
000300.SH,20241231,3934.9109,3995.8705,4004.3462,3934.9109,3999.0549,-64.144,-1.604,183928397.0,347880439.5304
000300.SH,20250102,3820.3952,3931.8155,3934.2034,3796.3389,3934.9109,-114.5157,-2.9102,217898724.0,388636586.6393
000300.SH,20250103,3775.1648,3825.2426,3835.9353,3767.6653,3820.3952,-45.2304,-1.1839,175342676.0,304322755.4359
000300.SH,20250106,3768.9697,3775.9902,3788.8489,3743.0727,3775.1648,-6.1951,-0.1641,150946670.0,262803541.1162
000300.SH,20250107,3796.1055,3760.866,3797.602,3749.0581,3768.9697,27.1358,0.72,146455779.0,266855795.3474
000300.SH,20250108,3789.2153,3781.261,3810.7355,3731.1887,3796.1055,-6.8902,-0.1815,169166968.0,300965725.4327
000300.SH,20250109,3779.8773,3780.7341,3795.2608,3768.681,3789.2153,-9.338,-0.2464,129794002.0,251486002.8198
000300.SH,20250110,3732.4806,3778.8928,3786.8069,3732.4806,3779.8773,-47.3967,-1.2539,137523171.0,275354209.0643
000300.SH,20250113,3722.513,3704.4442,3737.8852,3704.1073,3732.4806,-9.9676,-0.2671,136446199.0,247861953.1967
000300.SH,20250114,3820.5395,3728.5561,3826.6399,3718.8768,3722.513,98.0265,2.6333,170664657.0,345461480.0636
000300.SH,20250115,3796.026,3810.0353,3816.8284,3790.1655,3820.5395,-24.5135,-0.6416,141475520.0,278850595.5317
000300.SH,20250116,3800.3836,3812.1935,3842.947,3776.2861,3796.026,4.3576,0.1148,144505871.0,305734630.7713
000300.SH,20250117,3812.3429,3788.3729,3831.6404,3780.2133,3800.3836,11.9593,0.3147,126621961.0,265437489.5936
000300.SH,20250120,3829.6764,3835.3042,3858.6677,3821.9815,3812.3429,17.3335,0.4547,139581277.0,292175449.1086
000300.SH,20250121,3832.6145,3850.3563,3850.9106,3817.1214,3829.6764,2.9381,0.0767,141218406.0,285073351.6934
000300.SH,20250122,3797.0166,3823.9447,3823.9447,3783.1438,3832.6145,-35.5979,-0.9288,137255062.0,298745637.5514
000300.SH,20250123,3803.7439,3829.0462,3864.2585,3801.8531,3797.0166,6.7273,0.1772,180569551.0,345198071.1139
000300.SH,20250124,3832.8637,3793.8498,3847.6003,3793.4836,3803.7439,29.1198,0.7656,148971722.0,296474375.4691
000300.SH,20250127,3817.0802,3836.9578,3851.9969,3817.0802,3832.8637,-15.7835,-0.4118,146670772.0,282940127.5406
000300.SH,20250205,3795.0848,3844.6998,3844.6998,3785.162,3817.0802,-21.9954,-0.5762,157168308.0,346016202.0252
000300.SH,20250206,3842.8314,3789.6086,3843.4942,3788.3196,3795.0848,47.7466,1.2581,167288176.0,371891971.1014
000300.SH,20250207,3892.7028,3844.0574,3919.3499,3833.8685,3842.8314,49.8714,1.2978,221857707.0,487381557.0782
000300.SH,20250210,3901.0618,3898.1023,3906.3678,3878.8314,3892.7028,8.359,0.2147,188903040.0,384968342.8743
000300.SH,20250211,3883.1352,3905.1594,3905.1594,3872.9087,3901.0618,-17.9266,-0.4595,166574909.0,337866056.1159
000300.SH,20250212,3919.8617,3875.9596,3920.7229,3867.3538,3883.1352,36.7265,0.9458,164228540.0,354830596.2979
000300.SH,20250213,3905.1398,3913.9044,3939.1978,3904.9845,3919.8617,-14.7219,-0.3756,172485874.0,376473453.3066
000300.SH,20250214,3939.0085,3900.8274,3942.0356,3900.8274,3905.1398,33.8687,0.8673,172976452.0,360974236.8544
000300.SH,20250217,3947.3983,3954.4147,3955.8959,3921.7017,3939.0085,8.3898,0.213,213588246.0,430929575.5632
000300.SH,20250218,3912.7829,3942.5761,3965.4232,3901.8675,3947.3983,-34.6154,-0.8769,209425101.0,400186229.9407
000300.SH,20250219,3940.1602,3906.2201,3943.6742,3904.1455,3912.7829,27.3773,0.6997,182829517.0,363680372.5627
000300.SH,20250220,3928.8959,3934.6503,3940.678,3916.1772,3940.1602,-11.2643,-0.2859,163895236.0,325972429.3626
000300.SH,20250221,3978.444,3938.0518,3981.048,3927.7874,3928.8959,49.5481,1.2611,227400330.0,504645493.5771
000300.SH,20250224,3969.7169,3972.4831,3995.9456,3949.2309,3978.444,-8.7271,-0.2194,220810618.0,455088749.6845
000300.SH,20250225,3925.6505,3933.636,3955.4336,3915.6527,3969.7169,-44.0664,-1.1101,178108580.0,377981451.2504
000300.SH,20250226,3959.9413,3931.842,3960.3298,3925.3664,3925.6505,34.2908,0.8735,191062501.0,386458193.7626
000300.SH,20250227,3968.1159,3961.0635,3973.9323,3933.4611,3959.9413,8.1746,0.2064,202887963.0,428272792.6676
000300.SH,20250228,3890.0487,3950.1866,3972.4813,3886.3994,3968.1159,-78.0672,-1.9674,198104147.0,420308043.4501
000300.SH,20250303,3888.4738,3899.6962,3930.0048,3872.5872,3890.0487,-1.5749,-0.0405,177623166.0,356057735.014
000300.SH,20250304,3885.2208,3865.9939,3890.4235,3855.7254,3888.4738,-3.253,-0.0837,149850967.0,297739246.8023
000300.SH,20250305,3902.5706,3887.7992,3906.4214,3877.0188,3885.2208,17.3498,0.4466,158652751.0,290860484.5049
000300.SH,20250306,3956.2369,3923.3827,3964.4942,3917.0833,3902.5706,53.6663,1.3752,193960915.0,397419427.6427
000300.SH,20250307,3944.0143,3944.9145,3967.0743,3935.0464,3956.2369,-12.2226,-0.3089,166732375.0,340626700.2855
000300.SH,20250310,3928.8018,3945.5795,3949.1448,3905.127,3944.0143,-15.2125,-0.3857,152765232.0,292574987.4809
000300.SH,20250311,3941.4157,3890.4305,3941.4157,3889.4298,3928.8018,12.6139,0.3211,144754402.0,287480453.1198
000300.SH,20250312,3927.2315,3946.8623,3953.6125,3921.4736,3941.4157,-14.1842,-0.3599,156732190.0,309627267.3648
000300.SH,20250313,3911.5793,3925.7439,3939.2854,3897.3758,3927.2315,-15.6522,-0.3986,156536443.0,295173112.5796
000300.SH,20250314,4006.5567,3919.6159,4014.1586,3919.6159,3911.5793,94.9774,2.4281,216139003.0,450895278.803
000300.SH,20250317,3996.7876,4020.6402,4021.7278,3992.2563,4006.5567,-9.7691,-0.2438,162202911.0,318904417.4183
000300.SH,20250318,4007.7229,4011.7794,4016.873,3995.9602,3996.7876,10.9353,0.2736,140208496.0,292739319.5446
000300.SH,20250319,4010.168,4004.8251,4025.299,3989.512,4007.7229,2.4451,0.061,144419428.0,286075300.7953
000300.SH,20250320,3974.9918,4011.0588,4012.0416,3969.9259,4010.168,-35.1762,-0.8772,133754670.0,260020676.8258
000300.SH,20250321,3914.6956,3966.5146,3983.1476,3904.7674,3974.9918,-60.2962,-1.5169,165905294.0,309348613.9354
000300.SH,20250324,3934.8486,3916.1136,3938.1826,3907.1999,3914.6956,20.153,0.5148,152234674.0,266051442.6127
000300.SH,20250325,3932.2951,3937.8975,3946.3574,3921.5287,3934.8486,-2.5535,-0.0649,140475399.0,239246310.9858
000300.SH,20250326,3919.3566,3930.2073,3942.026,3916.8607,3932.2951,-12.9385,-0.329,131164187.0,220943164.4862
000300.SH,20250327,3932.4117,3911.3841,3952.9852,3903.652,3919.3566,13.0551,0.3331,126793738.0,232173613.774
000300.SH,20250328,3915.1662,3930.7763,3934.2336,3907.384,3932.4117,-17.2455,-0.4385,126356214.0,213379194.2893
000300.SH,20250331,3887.3056,3905.9815,3928.4482,3872.403,3915.1662,-27.8606,-0.7116,166798523.0,268480316.5723
000300.SH,20250401,3887.6841,3892.7794,3905.2622,3882.4045,3887.3056,0.3785,0.0097,140380274.0,246041674.6702
000300.SH,20250402,3884.3858,3884.4181,3900.4949,3877.1599,3887.6841,-3.2983,-0.0848,113043175.0,198267515.3424
000300.SH,20250403,3861.5034,3843.4177,3883.7025,3843.4177,3884.3858,-22.8824,-0.5891,142599789.0,263684681.5451
000300.SH,20250407,3589.4406,3675.2017,3707.7771,3514.1165,3861.5034,-272.0628,-7.0455,312578586.0,512971787.7446
000300.SH,20250408,3650.759,3597.9859,3650.759,3583.8746,3589.4406,61.3184,1.7083,280197312.0,464021087.8375
000300.SH,20250409,3686.7943,3606.1036,3686.7943,3587.3368,3650.759,36.0353,0.9871,262305708.0,455031069.2898
000300.SH,20250410,3735.1151,3749.1262,3756.1386,3708.8194,3686.7943,48.3208,1.3106,227252227.0,403842564.8555
000300.SH,20250411,3750.5167,3730.3148,3762.3653,3708.4617,3735.1151,15.4016,0.4123,168759691.0,318535141.9044
000300.SH,20250414,3759.1422,3772.0407,3776.6344,3754.033,3750.5167,8.6255,0.23,164462403.0,292571297.0391
000300.SH,20250415,3761.2348,3756.4788,3764.486,3737.8495,3759.1422,2.0926,0.0557,134006040.0,228604621.3758
000300.SH,20250416,3772.8204,3757.8757,3775.1661,3721.6025,3761.2348,11.5856,0.308,156359006.0,261711094.7685
000300.SH,20250417,3772.2221,3755.0862,3779.1253,3749.504,3772.8204,-0.5983,-0.0159,122371002.0,209012323.0662
000300.SH,20250418,3772.523,3760.0425,3782.0443,3754.4072,3772.2221,0.3009,0.008,102948509.0,173109384.0972
000300.SH,20250421,3784.8806,3768.1421,3790.1782,3763.1383,3772.523,12.3576,0.3276,121355730.0,208085677.3821
000300.SH,20250422,3783.9522,3780.1122,3799.2295,3778.0791,3784.8806,-0.9284,-0.0245,125688257.0,210200698.7937
000300.SH,20250423,3786.8824,3803.4295,3807.9536,3780.5183,3783.9522,2.9302,0.0774,131986870.0,247117386.1221
000300.SH,20250424,3784.3574,3787.459,3807.2599,3775.207,3786.8824,-2.525,-0.0667,117164560.0,205483051.375
000300.SH,20250425,3786.9937,3792.0838,3801.5765,3780.7772,3784.3574,2.6363,0.0697,124591133.0,220535052.6193
000300.SH,20250428,3781.6188,3786.3867,3792.0082,3772.8029,3786.9937,-5.3749,-0.1419,125145091.0,210635318.5232
000300.SH,20250429,3775.0767,3776.0025,3785.3157,3768.0311,3781.6188,-6.5421,-0.173,111514694.0,197462744.3625
000300.SH,20250430,3770.5705,3775.8306,3787.5639,3768.7573,3775.0767,-4.5062,-0.1194,143681658.0,244820462.2176
000300.SH,20250506,3808.5424,3794.3757,3809.0939,3782.777,3770.5705,37.9719,1.0071,158520459.0,267937090.7574
000300.SH,20250507,3831.627,3861.5767,3863.6776,3814.9868,3808.5424,23.0846,0.6061,161172299.0,286010735.4534
000300.SH,20250508,3852.8963,3820.5481,3867.3313,3816.2642,3831.627,21.2693,0.5551,124959833.0,246987280.5877
000300.SH,20250509,3846.1566,3848.6187,3853.6632,3836.5349,3852.8963,-6.7397,-0.1749,119389526.0,216697939.6717
000300.SH,20250512,3890.6096,3866.5305,3890.7342,3859.0346,3846.1566,44.453,1.1558,153332460.0,296122947.8078
000300.SH,20250513,3896.2583,3915.5924,3915.5924,3890.6855,3890.6096,5.6487,0.1452,147320299.0,267586397.7199
000300.SH,20250514,3943.2108,3894.8386,3960.5228,3890.6504,3896.2583,46.9525,1.2051,172033779.0,319465226.8505
000300.SH,20250515,3907.1992,3934.0273,3936.4653,3904.9068,3943.2108,-36.0116,-0.9133,138081749.0,241464943.5536
000300.SH,20250516,3889.0854,3898.6662,3903.8528,3874.8619,3907.1992,-18.1138,-0.4636,118405345.0,208835664.0392
000300.SH,20250519,3877.1453,3882.5677,3885.5889,3866.5695,3889.0854,-11.9401,-0.307,98643414.0,184888170.5538
000300.SH,20250520,3898.1705,3883.1024,3911.4737,3881.7436,3877.1453,21.0252,0.5423,104885234.0,201636702.5218
000300.SH,20250521,3916.3807,3899.4365,3928.6339,3899.4365,3898.1705,18.2102,0.4671,109791343.0,217037739.435
000300.SH,20250522,3913.8651,3912.6007,3923.0195,3903.0898,3916.3807,-2.5156,-0.0642,107597052.0,197511410.2708
000300.SH,20250523,3882.2741,3910.3739,3931.5514,3882.2741,3913.8651,-31.591,-0.8072,120277419.0,232945378.2948
000300.SH,20250526,3860.1067,3875.7891,3884.537,3849.0384,3882.2741,-22.1674,-0.571,109601207.0,208876792.1489
000300.SH,20250527,3839.3969,3857.6271,3865.4291,3834.8455,3860.1067,-20.7098,-0.5365,98572425.0,178466763.5409
000300.SH,20250528,3836.2366,3843.0747,3849.736,3833.9582,3839.3969,-3.1603,-0.0823,89031026.0,162496372.7275
000300.SH,20250529,3858.6998,3838.0092,3869.7909,3831.4577,3836.2366,22.4632,0.5856,108471886.0,209459602.5012
000300.SH,20250530,3840.2323,3850.493,3858.6128,3829.2542,3858.6998,-18.4675,-0.4786,111672228.0,199389751.0711
000300.SH,20250603,3852.0127,3833.4584,3863.2952,3832.7202,3840.2323,11.7804,0.3068,131403090.0,226782772.0627
000300.SH,20250604,3868.7429,3855.4878,3875.8569,3855.4878,3852.0127,16.7302,0.4343,116803873.0,211736178.1541
